BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,ModelTypeText,Properties,Seats,TransmissionTypeText,TypeName,TypeNameFull
schwarz mét.,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,507,648.0,schwarz,48000,BMW,M6,M6,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,M6,BMW M6
schwarz mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2007,Benzin,400,649.0,schwarz,21500,MASERATI,QUATTROPORTE,Quattroporte 4.2,"""Ab MFK""",5,Automatisiertes Schaltgetriebe,Quattroporte 4.2,MASERATI Quattroporte 4.2
schwarz mét.,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,655.0,beige,62000,BMW,730,730d,"""Ab MFK""",5,Automat sequentiell,730d,BMW 730d
schwarz mét.,Coupé,1288,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1973,Benzin,0,657.0,null,85000,RENAULT,Alpine A110,Alpine A110 1300,"""Ab MFK""",2,Schaltgetriebe,1300,RENAULT Alpine A110 1300
schwarz mét.,Coupé,3600,Zuzwil,null,Occasion,null,12.9 l/100km,2,Hinterradantrieb,8,1999,Benzin,360,658.0,schwarz,29800,PORSCHE,911,911 GT3,"""Ab MFK""",4,Schaltgetriebe manuell,911 GT3,PORSCHE 911 GT3
schwarz mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2003,Benzin,500,659.0,beige,13900,MERCEDES-BENZ,SL 600,SL 600,"""Ab MFK""",2,Automat,SL 600,MERCEDES-BENZ SL 600
schwarz mét.,Cabriolet,3189,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,2007,Benzin,255,661.0,schwarz,9400,YES!,null,Roadster 3.2,"""Ab MFK""",2,Schaltgetriebe,Roadster 3.2,YES! Roadster 3.2
schwarz mét.,Coupé,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1984,Benzin,231,662.0,braun,108500,PORSCHE,911,911 Carrera,"""Ab MFK""",4,Schaltgetriebe manuell,911 Carrera,PORSCHE 911 Carrera
schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,664.0,blau,26200,FERRARI,F360,F360 Modena Berlinetta,"""Ab MFK""",2,Automatik-Getriebe,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta
schwarz mét.,Kombi,5340,Safenwil,null,Occasion,null,null,4,Hinterradantrieb,3,1987,Benzin,300,666.0,grau,39000,ASTON MARTIN,LAGONDA,LAGONDA Shooting Brake,"""Ab MFK""",4,Automatik-Getriebe,Shooting Brake,ASTON MARTIN LAGONDA Shooting Brake
schwarz mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,667.0,anthrazit,20500,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",2,Automat,SL 500,MERCEDES-BENZ SL 500
schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,668.0,schwarz,91100,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
schwarz mét.,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,670.0,schwarz,28000,BENTLEY,CONTINENTAL,Continental FlyingSpur6.0,"""Ab MFK""",5,Automat sequentiell,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0
schwarz mét.,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1983,Benzin,201,671.0,mehrfarbig,99300,ROLLS-ROYCE,Silver Spirit,Silver Spirit Mk. I,"""Ab MFK""",5,Automatik-Getriebe,Mk. I,ROLLS-ROYCE Silver Spirit Mk. I
schwarz mét.,Limousine,3695,Zuzwil,314 g/km,Occasion,null,13.3 l/100km,4,Vorderradantrieb,6,1999,Benzin,230,677.0,blau,19900,AUDI,A8,A8 3.7,"""Ab MFK""",5,Automat,A8 3.7,AUDI A8 3.7
schwarz mét.,Kombi,4163,Zuzwil,249 g/km,Occasion,G,10.7 l/100km,5,Allrad,3,2013,Benzin,450,679.0,mehrfarbig,34200,AUDI,RS4,RS4 Avant 4.2 FSI quattro,"""Ab MFK"", ""Direkt-/Parallelimport""",5,Automatisiertes Schaltgetriebe,RS4 Avant 4.2 FSI quattro,AUDI RS4 Avant 4.2 FSI quattro
blau,Coupé,1635,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1976,Benzin,120,68.0,schwarz,60000,RENAULT,Alpine A110,Alpine A110 1600 SX,"""Ab MFK""",2,Schaltgetriebe,1600 SX,RENAULT Alpine A110 1600 SX
schwarz mét.,Coupé,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,2,Hinterradantrieb,8,2008,Benzin,525,680.0,schwarz,35800,MERCEDES-BENZ,CL 63 AMG,CL 63 AMG FAB DESIGN,"""Ab MFK""",4,Automat sequentiell,CL 63 AMG FAB DESIGN,MERCEDES-BENZ CL 63 AMG FAB DESIGN
schwarz mét.,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,2,2001,Benzin,380,681.0,schwarz,72600,AUDI,RS4,RS4 Avant quattro,"""Ab MFK""",5,Schaltgetriebe manuell,RS4 Avant quattro,AUDI RS4 Avant quattro
schwarz mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,4,2002,Benzin,476,682.0,beige,31200,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,"""Ab MFK""",2,Automat,SL 55 AMG,MERCEDES-BENZ SL 55 AMG
schwarz mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,5,2008,Benzin,500,684.0,schwarz,16500,PORSCHE,CAYENNE,Cayenne Turbo,"""Ab MFK""",5,Automat sequentiell,Cayenne Turbo,PORSCHE Cayenne Turbo
schwarz mét.,Pick-up,2976,Zuzwil,null,Occasion,null,null,2,null,1,1981,Diesel,0,686.0,beige,26900,TOYOTA,DYNA,DYNA Bergungsfahrzeug,null,3,Schaltgetriebe,Bergungsfahrzeug,TOYOTA DYNA Bergungsfahrzeug
schwarz mét.,Coupé,5204,St. Gallen,319 g/km,Occasion,G,13.5 l/100km,2,Allrad,9,2014,Benzin,570,687.0,schwarz,1700,LAMBORGHINI,GALLARDO,GallardoLP570-4CpéTecnica,"""Ab MFK""",2,Automat sequentiell,GallardoLP570-4CpéTecnica,LAMBORGHINI GallardoLP570-4CpéTecnica
schwarz mét.,SUV / Geländewagen,4921,Zuzwil,333 g/km,Occasion,G,12.6 l/100km,5,Allrad,4,2008,Diesel,351,688.0,schwarz,108500,VW,TOUAREG,Touareg R50 V10,"""Ab MFK"", ""Tuning""",5,Automat,Touareg R50 V10,VW Touareg R50 V10
schwarz mét.,Limousine,1781,Zuzwil,226 g/km,Occasion,G,9.4 l/100km,3,Allrad,3,2002,Benzin,225,690.0,anthrazit,316200,AUDI,S3,S3 quattro,"""Ab MFK""",5,Schaltgetriebe manuell,S3 quattro,AUDI S3 quattro
schwarz mét.,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,364,691.0,grau,20000,CHRYSLER,VIPER,Viper RT/10,"""Ab MFK""",2,Schaltgetriebe manuell,Viper RT/10,CHRYSLER Viper RT/10
schwarz mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1992,Benzin,320,694.0,grau,125600,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",2,Automat,SL 500,MERCEDES-BENZ SL 500
schwarz mét.,Cabriolet,1796,Zuzwil,183 g/km,Occasion,G,7.7 l/100km,2,Hinterradantrieb,6,2001,Benzin,120,695.0,schwarz,75100,LOTUS,ELISE,Elise,"""Ab MFK""",2,Schaltgetriebe manuell,Elise,LOTUS Elise
schwarz mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,5,2006,Benzin,400,696.0,beige,10600,MASERATI,QUATTROPORTE,Quattroporte 4.2,"""Ab MFK""",5,Automatisiertes Schaltgetriebe,Quattroporte 4.2,MASERATI Quattroporte 4.2
schwarz mét.,Cabriolet,4966,Zuzwil,300 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,306,698.0,schwarz,51000,MERCEDES-BENZ,SL 500,SL 500 Edition,"""Ab MFK""",2,Automat,SL 500 Edition,MERCEDES-BENZ SL 500 Edition
schwarz mét.,Coupé,2656,Zuzwil,236 g/km,Occasion,G,9.9 l/100km,3,Vorderradantrieb,4,2007,Benzin,167,699.0,schwarz,26900,HYUNDAI,COUPÉ,Coupé 2.7 24V FX,"""Ab MFK""",4,Schaltgetriebe manuell,Coupé 2.7 24V FX,HYUNDAI Coupé 2.7 24V FX
anthrazit mét.,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,11,2004,Benzin,306,7.0,schwarz,120900,MERCEDES-BENZ,CLS 500,CLS 500,"""Ab MFK""",4,Automat sequentiell,CLS 500,MERCEDES-BENZ CLS 500
schwarz mét.,Cabriolet,5981,Zuzwil,362 g/km,Occasion,G,15.1 l/100km,2,Hinterradantrieb,3,2005,Benzin,612,701.0,grau,15300,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG,"""Ab MFK""",2,Automat,SL 65 AMG,MERCEDES-BENZ SL 65 AMG
schwarz mét.,Coupé,3800,Zuzwil,289 g/km,Neu,G,12.4 l/100km,2,Hinterradantrieb,7,2014,Benzin,476,702.0,schwarz,100,PORSCHE,911,911 GT3,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,911 GT3,PORSCHE 911 GT3
schwarz mét.,Coupé,2568,Zuzwil,null,Occasion,null,null,2,Allrad,1,2002,Benzin,800,703.0,null,15000,NISSAN,Skyline,Skyline Rennwagen,"""Tuning""",2,Schaltgetriebe,Rennwagen,NISSAN Skyline Rennwagen
schwarz mét.,Coupé,5998,Zuzwil,396 g/km,Occasion,G,16.6 l/100km,2,Allrad,5,2008,Benzin,610,704.0,braun,36900,BENTLEY,CONTINENTAL,Continental GT Speed 6.0,"""Ab MFK""",4,Automat sequentiell,Continental GT Speed 6.0,BENTLEY Continental GT Speed 6.0
schwarz mét.,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,1,2003,Benzin,517,706.0,blau,23100,FERRARI,575M,575M,"""Ab MFK""",2,Automatik-Getriebe,575M,FERRARI 575M
schwarz mét.,Limousine,6209,Zuzwil,341 g/km,Occasion,G,14.3 l/100km,4,Hinterradantrieb,7,2007,Benzin,515,707.0,schwarz,39900,MERCEDES-BENZ,E 63 AMG,E 63 AMG Avantgarde,"""Ab MFK""",5,Automat sequentiell,E 63 AMG Avantgarde,MERCEDES-BENZ E 63 AMG Avantgarde
schwarz mét.,Coupé,5998,Zuzwil,396 g/km,Occasion,G,16.6 l/100km,2,Allrad,5,2005,Benzin,560,709.0,grau,142000,BENTLEY,CONTINENTAL,Continental GT 6.0,"""Ab MFK""",4,Automat sequentiell,Continental GT 6.0,BENTLEY Continental GT 6.0
schwarz mét.,Cabriolet,4163,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2006,Benzin,420,711.0,schwarz,34650,AUDI,RS4,RS4 Cabriolet 4.2 quattro,"""Ab MFK""",4,Schaltgetriebe manuell,RS4 Cabriolet 4.2 quattro,AUDI RS4 Cabriolet 4.2 quattro
schwarz mét.,Limousine,2959,Zuzwil,296 g/km,Occasion,null,12.5 l/100km,4,Vorderradantrieb,2,1999,Benzin,226,712.0,grau,56400,ALFA ROMEO,166,166 3.0 V6 24V Super,"""Ab MFK""",5,Automatik-Getriebe,166 3.0 V6 24V Super,ALFA ROMEO 166 3.0 V6 24V Super
schwarz mét.,Coupé,3152,Zuzwil,275 g/km,Occasion,null,11.6 l/100km,2,Hinterradantrieb,2,1997,Benzin,265,713.0,schwarz,99400,BMW-ALPINA,3 SERIES,B3 3.2 Coupé S.Tronic,"""Ab MFK""",4,Automat,B3 3.2 Coupé S.Tronic,BMW-ALPINA B3 3.2 Coupé S.Tronic
schwarz mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,150,714.0,grau,222300,RENAULT,ALPINE,Alpine A310 V6,"""Ab MFK""",4,Schaltgetriebe manuell,Alpine A310 V6,RENAULT Alpine A310 V6
schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2003,Benzin,420,715.0,schwarz,85200,PORSCHE,911,911 Turbo,"""Ab MFK""",4,Schaltgetriebe manuell,911 Turbo,PORSCHE 911 Turbo
schwarz mét.,Limousine,4398,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,7,1996,Benzin,286,716.0,schwarz,141000,BMW,540,540i,"""Ab MFK""",5,Automat,540i,BMW 540i
schwarz mét.,Coupé,5474,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1996,Benzin,442,718.0,rot,52800,FERRARI,456,456 GTA,"""Ab MFK""",4,Automat,456 GTA,FERRARI 456 GTA
schwarz mét.,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,6,2003,Benzin,580,719.0,schwarz,13500,LAMBORGHINI,MURCIÉLAGO,Murciélago 6.2 Coupé,"""Ab MFK""",2,Schaltgetriebe manuell,Murciélago 6.2 Coupé,LAMBORGHINI Murciélago 6.2 Coupé
schwarz mét.,Coupé,1605,Zuzwil,null,Occasion,null,null,2,null,8,1973,Benzin,140,720.0,schwarz,40700,RENAULT,Alpine A110,Alpine A110 1600 SC,"""Ab MFK""",2,Schaltgetriebe,1600 SC,RENAULT Alpine A110 1600 SC
schwarz mét.,Kombi,2494,Zuzwil,235 g/km,Vorführmodell,null,9.8 l/100km,5,Hinterradantrieb,9,1997,Benzin,170,722.0,grau,112300,BMW,523,523i Touring,"""Ab MFK""",5,Automatik-Getriebe,523i Touring,BMW 523i Touring
schwarz mét.,Coupé,4395,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2012,Benzin,560,725.0,schwarz,29600,BMW,M6,M6,"""Ab MFK"", ""Direkt-/Parallelimport""",4,Automatisiertes Schaltgetriebe,M6,BMW M6
schwarz mét.,Cabriolet,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,4,2008,Benzin,480,726.0,braun,35500,PORSCHE,911,911 Turbo Cabrio,"""Ab MFK""",2,Schaltgetriebe manuell,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio
blau,Limousine,4196,Zuzwil,269 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,11,2007,Benzin,298,73.0,beige,74000,JAGUAR,XJ,XJ8 4.2 V8 Sovereign,"""Ab MFK""",5,Automat,XJ8 4.2 V8 Sovereign,JAGUAR XJ8 4.2 V8 Sovereign
schwarz mét.,Pick-up,8300,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,2006,Benzin,505,733.0,anthrazit,41000,DODGE,Ram,Ram SRT-10,"""Ab MFK""",5,Automatik-Getriebe,SRT-10,DODGE Ram SRT-10
schwarz mét.,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,11,2000,Benzin,380,734.0,null,51800,AUDI,RS4,RS4 Avant quattro,"""Ab MFK""",5,Schaltgetriebe manuell,RS4 Avant quattro,AUDI RS4 Avant quattro
schwarz mét.,Coupé,5707,Porrentruy,575 g/km,Occasion,null,24.9 l/100km,2,Hinterradantrieb,7,1999,Benzin,530,736.0,grün,45700,LAMBORGHINI,DIABLO,Diablo 5.7 SV,null,2,Schaltgetriebe manuell,Diablo 5.7 SV,LAMBORGHINI Diablo 5.7 SV
blau,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1993,Benzin,492,74.0,beige,26800,LAMBORGHINI,DIABLO,Diablo 5.7,"""Ab MFK""",2,Schaltgetriebe manuell,Diablo 5.7,LAMBORGHINI Diablo 5.7
schwarz mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,null,6,2008,null,582,740.0,schwarz,500,MERCEDES-BENZ,null,CLK DTM AMG Cabriolet,"""Ab MFK""",4,null,CLK DTM AMG Cabriolet,MERCEDES-BENZ CLK DTM AMG Cabriolet
schwarz mét.,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,7,2009,Benzin,670,743.0,anthrazit,9500,LAMBORGHINI,MURCIÉLAGO,Murciélago LP670-4 SV Cpé,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,Murciélago LP670-4 SV Cpé,LAMBORGHINI Murciélago LP670-4 SV Cpé
schwarz mét.,Cabriolet,5981,Zuzwil,null,Occasion,G,15.1 l/100km,2,Hinterradantrieb,9,2004,Benzin,612,748.0,grau,33613,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG,"""Ab MFK""",2,Automat,SL 65 AMG,MERCEDES-BENZ SL 65 AMG
schwarz mét.,Kombi,3993,Zuzwil,229 g/km,Occasion,G,9.8 l/100km,5,Allrad,3,2013,Benzin,560,749.0,schwarz,6000,AUDI,RS6,RS6 Avant 4.0 TFSI V8 qu,"""Ab MFK""",5,Automat sequentiell,RS6 Avant 4.0 TFSI V8 qu,AUDI RS6 Avant 4.0 TFSI V8 qu
schwarz mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1995,Benzin,226,750.0,schwarz,46500,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,"""Ab MFK""",5,Automat,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE
schwarz mét.,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,6,2002,Benzin,457,751.0,mehrfarbig,36000,BENTLEY,ARNAGE,Arnage T,"""Ab MFK""",5,Automat,Arnage T,BENTLEY Arnage T
schwarz mét.,Limousine,1995,Zuzwil,null,Occasion,null,null,3,null,5,1980,Benzin,115,755.0,schwarz,80000,FIAT,131,131 Racing / Sport,null,2,Schaltgetriebe,Racing / Sport,FIAT 131 Racing / Sport
schwarz mét.,Cabriolet,3824,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Allrad,5,2006,Benzin,355,756.0,schwarz,30600,PORSCHE,911,911 Carrera 4S Cabrio,"""Ab MFK""",2,Schaltgetriebe manuell,911 Carrera 4S Cabrio,PORSCHE 911 Carrera 4S Cabrio
schwarz mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,2001,Benzin,650,759.0,schwarz,16300,PORSCHE,911,911 GTR (GT3),"""Ab MFK"", ""Tuning""",4,Schaltgetriebe,GTR (GT3),PORSCHE 911 GTR (GT3)
blau,Cabriolet,3600,Zuzwil,null,Occasion,null,11.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,285,76.0,grau,78000,PORSCHE,911,911 Carrera Cabrio,"""Ab MFK""",4,Schaltgetriebe manuell,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio
schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,19.1 l/100km,2,Hinterradantrieb,3,2004,Benzin,415,760.0,schwarz,27650,FERRARI,F360,F360 Challenge stradale,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,F360 Challenge stradale,FERRARI F360 Challenge stradale
schwarz mét.,Coupé,2315,Zuzwil,null,Occasion,null,9.0 l/100km,2,null,9,1982,Benzin,143,763.0,null,64700,BMW,323,323 E21,"""Ab MFK""",5,null,E21,BMW 323 E21
schwarz mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,11,1995,Benzin,226,766.0,grau,70400,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,"""Ab MFK""",5,Automat,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE
schwarz mét.,Cabriolet,3199,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,8,2003,Benzin,354,767.0,schwarz,123400,MERCEDES-BENZ,SLK 32 AMG,SLK 32 AMG,"""Ab MFK""",2,Automat,SLK 32 AMG,MERCEDES-BENZ SLK 32 AMG
schwarz mét.,Limousine,4395,Zuzwil,221 g/km,Occasion,G,9.5 l/100km,4,Hinterradantrieb,5,2012,Benzin,540,768.0,schwarz,19100,BMW-ALPINA,5 SERIES,B5 BiTurbo 4.4 V8,"""Ab MFK""",5,Automat sequentiell,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8
schwarz mét.,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1997,Benzin,492,769.0,mehrfarbig,55000,LAMBORGHINI,DIABLO,Diablo 5.7,null,2,Schaltgetriebe manuell,Diablo 5.7,LAMBORGHINI Diablo 5.7
blau,Limousine,4806,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,5,Allrad,1,2010,Benzin,500,77.0,schwarz,26800,PORSCHE,PANAMERA,Panamera Turbo 4.8,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,Panamera Turbo 4.8,PORSCHE Panamera Turbo 4.8
schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,770.0,schwarz,21400,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
schwarz mét.,Kombi,1995,Zuzwil,184 g/km,Occasion,F,6.9 l/100km,5,Hinterradantrieb,8,2007,Diesel,163,771.0,anthrazit,162000,BMW,320,320d Touring,"""Ab MFK""",5,Automat,320d Touring,BMW 320d Touring
schwarz mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1983,Benzin,150,773.0,mehrfarbig,111990,RENAULT,ALPINE,Alpine A310 V6,"""Ab MFK""",4,Schaltgetriebe manuell,Alpine A310 V6,RENAULT Alpine A310 V6
schwarz mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,2,1998,Benzin,320,774.0,schwarz,30400,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",0,Automat,SL 500,MERCEDES-BENZ SL 500
schwarz mét.,Coupé,3387,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,9,2000,Benzin,300,775.0,schwarz,77600,PORSCHE,911,911 Carrera,"""Ab MFK""",4,Schaltgetriebe manuell,911 Carrera,PORSCHE 911 Carrera
schwarz mét.,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,2,2002,Benzin,347,776.0,schwarz,23800,BMW,X5,X5 4.6is,"""Ab MFK""",5,Automat sequentiell,X5 4.6is,BMW X5 4.6is
schwarz mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2013,Benzin,560,777.0,braun,4600,BMW,M5,M5,"""Ab MFK""",5,Automatisiertes Schaltgetriebe,M5,BMW M5
schwarz mét.,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,10,2002,Benzin,390,779.0,blau,23200,MASERATI,COUPÉ GT,Coupé GT,"""Ab MFK""",4,Automatik-Getriebe,Coupé GT,MASERATI Coupé GT
schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,6,2003,Benzin,450,780.0,braun,41100,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
schwarz mét.,Limousine,3498,Zuzwil,247 g/km,Occasion,G,10.6 l/100km,4,Allrad,1,2010,Benzin,272,782.0,schwarz,110800,MERCEDES-BENZ,S 350,S 350 L 4Matic,"""Ab MFK""",5,Automat sequentiell,S 350 L 4Matic,MERCEDES-BENZ S 350 L 4Matic
schwarz mét.,Kombi,2976,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,5,Vorderradantrieb,8,2002,Benzin,220,783.0,schwarz,101900,AUDI,A4,A4 Avant 3.0 V6,"""Ab MFK""",5,Automatik-Getriebe,A4 Avant 3.0 V6,AUDI A4 Avant 3.0 V6
schwarz mét.,Limousine,5987,Zuzwil,null,Occasion,null,16.9 l/100km,4,Hinterradantrieb,1,1996,Benzin,394,785.0,schwarz,125000,MERCEDES-BENZ,S 600,S 600 L,"""Ab MFK""",5,Automat,S 600 L,MERCEDES-BENZ S 600 L
schwarz mét.,Limousine,3003,Zuzwil,null,Occasion,null,null,2,null,1,1973,Benzin,200,786.0,schwarz,129800,BMW,3.0,3.0 CSL,"""Ab MFK""",0,null,CSL,BMW 3.0 CSL
schwarz mét.,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,4,2005,Benzin,540,787.0,beige,36000,FERRARI,612,612,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,612,FERRARI 612
schwarz mét.,SUV / Geländewagen,5439,Zuzwil,378 g/km,Occasion,G,15.9 l/100km,5,Allrad,1,2008,Benzin,500,788.0,schwarz,49600,MERCEDES-BENZ,G 55 AMG,G 55 AMG,"""Ab MFK""",5,Automat sequentiell,G 55 AMG,MERCEDES-BENZ G 55 AMG
schwarz mét.,SUV / Geländewagen,2199,Zuzwil,null,Occasion,null,null,0,Allrad,9,1966,Benzin,0,789.0,schwarz,18000,KAISER,null,CJ-5 12V ARMEEFAHRZEUG,"""Ab MFK""",2,Schaltgetriebe,CJ-5 12V ARMEEFAHRZEUG,KAISER CJ-5 12V ARMEEFAHRZEUG
blau,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1993,Benzin,394,79.0,schwarz,37000,MERCEDES-BENZ,SL 600,SL 600,"""Ab MFK""",0,Automat,SL 600,MERCEDES-BENZ SL 600
schwarz mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,8,1997,Benzin,320,791.0,grau,39800,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",2,Automat,SL 500,MERCEDES-BENZ SL 500
schwarz mét.,Cabriolet,5461,Zuzwil,291 g/km,Occasion,G,12.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,388,792.0,mehrfarbig,47900,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",2,Automat sequentiell,SL 500,MERCEDES-BENZ SL 500
schwarz mét.,Cabriolet,1781,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,2005,Benzin,225,793.0,schwarz,16000,LOTUS,null,HKT Seven GTS,"""Ab MFK""",2,Schaltgetriebe,HKT Seven GTS,LOTUS HKT Seven GTS
schwarz mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,799.0,schwarz,74500,MERCEDES-BENZ,S 500,S 500 L,"""Ab MFK""",5,Automat,S 500 L,MERCEDES-BENZ S 500 L
